|Unnamed: 0|city|company_name|country_code|description|founded_year|funding_rounds|funding_total_usd|market|raised_amount_usd|sector|status|hasAI|hasAlgo|hasData|hasDeep|hasYtics
231|1115.0|Dallas|Loopback|USA|"Founded in 2009, Loopback Analytics is a pioneer in empowering health systems and post-acute care organizations to more effectively manage care transitions and reimbursement challenges in a ""pay-for-outcome"" environment. The company's comprehensive management platform helps identify at-risk patient populations, match intervention and..."|2009.0|1|600000|Analytics|600000.0|technology|operating|0|0|0|0|0
232|1120.0|Stamford|Lumesis, Inc.|USA|Lumesis, Inc. is a financial technology company focused on providing business  efficiency, data and regulatory solutions for the Municipal marketplace under the DIVER brand. Providing access to hundreds of datasets, DIVER solutions leverage the most current economic and demographic data available from both public and private sources. Our solutions...|2010.0|3|6481871|Analytics|1981872.0|technology|operating|0|0|0|0|0
233|1122.0||Lush Technologies||Lush Technologies is a renewable energy powered digital data services provider.Green web hosting and software-as-a-service (SaaS) in the areas of enterprise digital asset management, stock photo and video licensing, media asset management, and document management.|2008.0|1|2000000|Clean Technology|2000000.0|technology|operating|0|0|0|0|0
234|1127.0|Portland|Lytics|USA|Lytics helps companies orchestrate more relevant marketing through the only enterprise-grade Customer Data Platform (CDP). Nestle, General Mills, Atlassian, The Economist, Heineken and other leading companies use Lytics to choreograph one-to-one interactions across marketing channels that their customers welcome.The Lytics Customer Data...|2012.0|4|9300000|Predictive Analytics|2200000.0|technology|operating|0|0|0|0|1
235|1132.0|Palo Alto|Maana|USA|Maana is the pioneer in knowledge-centric technology.  The Maana Knowledge Platform accelerates knowledge discovery to increase profitability. Maana’s patented Knowledge Graph™ — a breakthrough invention — at the core of the platform expedites extracting knowledge from data silos, to reveal the relationships within the context of an asset or...|2012.0|3|14195000|Data Integration|2610000.0|technology|operating|0|0|0|0|0
236|1134.0|Austin|Mach 1 Development|USA|Mach 1 delivers hardware and software solutions that observe, track and analyze the components and data movement of your network.  Synthesizing this data in an intuitive Graphical User Interface, we empower the customer to better secure their network and high value information from insider threats and security compliance issues.DocuTRACER®  is...|2007.0|2|1500000|Cyber Security|1000000.0|technology|operating|0|0|0|0|0
237|1141.0|Paris|Mailjet|FRA|Mailjet is a powerful email service provider that ensures maximum insight and deliverability results for marketing and transactional emails. Founded in France in 2010, we serve more than 26,000 clients worldwide in 156 countries, sending close to 1 billion emails every month. Our analytics tools and intelligent APIs offer the flexibility to create,...|2010.0|4|6613410|Developer APIs|72030.0|technology|operating|0|0|0|0|0
238|1163.0|Budapest|Maven7|HUN|Maven7 supports business decisions by transforming large amounts of hard-to-interpret data into actionable business intelligence. Based on the methodologies of network analysis and data mining, Maven7 has developed its own proprietary network mapping tools, including OrgMapper and Diktio Labs, to conduct analyses in organizational development,...|2009.0|1|739795|Software|739795.0|technology|operating|0|0|0|0|0
239|1170.0|Tel Aviv|Meaningo|ISR|Meaningo Provides Data Science Services using a SAAS model, in different domains for challenging problems with valuable solutions. Two examples of our services: YouTube Ad Optimization Service: Optimize YouTube video marketing campaigns by targeting placements that will increase the ad performance significantly (Higher Click through Rate &...|2009.0|1|150000|Search|150000.0|technology|closed|0|0|0|0|0
240|1171.0||Measurabl||Measurabl is sustainability, solved. With automatic data import technology, step-by-step reporting, and powerful data analytics, Measurabl makes it possible for any company to measure, manage and act on sustainability performance.|2013.0|1|2000000|Data Integration|2000000.0|technology|operating|0|0|0|0|0
241|1173.0|Mountain View|MedWhat|USA|MedWhat is a medical artificial intelligence company developing medical cognitive computing, deep learning, machine learning, natural language processing and personalized medicine. MedWhat is building a unified algorithmic architecture to achieve human-level intelligence in medicine. The team is made of a group of doctors, data scientist, A.I. PhDs...|2010.0|2|590000|Semantic Search|560000.0|technology|operating|0|0|0|0|0
242|1174.0|Nashville|Medalogix|USA|Medalogix is a health data analytics firm that specializes in the accurate assessment of readmission risk of patients in home health or skilled nursing facilities.  Our clients receive daily risk analysis in order that they may make better clinical resource deployment decisions with the end goal being to reduce the rate of rehospitalization among...|2009.0|2|5300000|Web CMS|300000.0|technology|operating|0|0|0|0|0
243|1184.0|San Francisco|MemSQL|USA|MemSQL envisions a world of adaptable databases and flexible data workloads - your data anywhere in real time. Today, global enterprises use MemSQL as a real-time data warehouse to cost-effectively ingest data and produce industry-leading time to insight. MemSQL works as a managed service, in any cloud, or on-premises environment. For more...|2011.0|4|45000000|Databases|5000000.0|technology|operating|0|0|0|0|0
244|1190.0|New Delhi|MeraJob India|IND|MeraJob is India’s 1st Pre Screening Company, specialising in lower-end and mass hiring. Our job portal services remove 90% of the trouble of traditional recruitment, by delivering unbeatable results using cutting-edge behavioural data analytics and matching algorithms. Since launching in 2012 we have constantly expanded our user base to...|2012.0|1|3000000|Information Technology|3000000.0|technology|operating|0|0|0|0|0
245|1193.0|New York|Meridian-IQ|USA|"Meridian-IQ's next generation sales and marketing workflow engine now incorporates the deepest and most accurate advisor database, including deep data from S&P Capital IQ on Registered Investment Advisers (RIAs) and Broker-Dealers (BDs) from the directories formerly known as the ""Blue Book"" and ""Red Book"", which lever..."|2010.0|2|3545000|Software|2000000.0|technology|operating|0|0|0|0|0
246|1196.0|Burnsville|MetaFarms|USA|Web-based software for livestock production companies. i-Production for hog production, Flocktrak for egg-layers, and FeedYard Organizer for cattle feeders. For all livestock and poultry industries or segments, we automate and link feed delivery data from internal or external feed mills. For pork producers, we automate and link data coming from the...|2000.0|1|376256|Software|376256.0|technology|operating|0|0|0|0|0
247|1198.0|San Francisco|Metamarkets|USA|Metamarkets is the leading provider of interactive analytics for programmatic marketing. The world’s top platforms for buying and selling programmatic media such as Twitter, AOL, Inneractive, Drawbridge and OpenX use the Metamarkets platform to provide transparency into their marketing data through intuitive access to real-time information....|2010.0|4|28500000|Analytics|2500000.0|technology|operating|0|0|0|0|0
248|1201.0|Alpharetta|MetroTech Net|USA|MetroTech Net ultimate goal  is to create a data publishing business for real time traffic data (think Waze done from the network infrastructure side instead of the mobile device side). The investment thesis is that there is an opportunity to build upon an existing infrastructure build-out (video traffic management systems) in such a way that the...|2011.0|2|1100000|Big Data|650000.0|technology|operating|0|0|0|0|0
